order_id,customer_id,customer_city,restaurant_id,restaurant_city,cuisine,order_datetime,order_value,delivery_time_mins,rating,is_weekend
O226995,C101120,Bengaluru,R1076,Hyderabad,Continental,2025-02-18 21:48:00,565.56,43.2,4.0,False
O206217,C100839,Pune,R1002,Pune,Desserts,2025-02-18 21:49:00,99.0,30.5,3.8,False
O207357,C101471,Mumbai,R1077,Mumbai,Fast Food,2025-02-18 21:56:00,323.12,43.7,4.4,False
O222395,C100291,Mumbai,R1005,Mumbai,Fast Food,2025-02-18 21:58:00,262.2,48.9,3.7,False
O225723,C100529,Delhi NCR,R1008,Delhi NCR,Chinese,2025-02-18 21:59:00,471.17,16.1,5.0,False
O212457,C100762,Hyderabad,R1000,Bengaluru,South Indian,2025-02-18 22:01:00,330.23,42.8,4.0,False
O210384,C101148,Mumbai,R1132,Mumbai,North Indian,2025-02-18 22:04:00,264.57,42.3,4.5,False
O212208,C100241,Pune,R1076,Hyderabad,Continental,2025-02-18 22:04:00,743.04,30.8,4.5,False
O208108,C102452,Delhi NCR,R1006,Mumbai,Biryani,2025-02-18 22:05:00,99.0,53.4,4.0,False
O200117,C100234,Mumbai,R1073,Hyderabad,South Indian,2025-02-18 22:08:00,334.23,37.5,4.2,False
O206495,C102058,Pune,R1044,Bengaluru,South Indian,2025-02-18 22:09:00,206.14,47.8,4.2,False
O210736,C101864,Delhi NCR,R1077,Mumbai,Fast Food,2025-02-18 22:17:00,313.63,34.6,3.9,False
O209930,C101208,Pune,R1037,Mumbai,Biryani,2025-02-18 22:19:00,432.46,37.6,4.3,False
O216424,C100088,Mumbai,R1120,Hyderabad,North Indian,2025-02-18 22:20:00,216.23,25.4,4.1,False
O219354,C101566,Bengaluru,R1113,Hyderabad,South Indian,2025-02-18 22:21:00,306.7,19.9,3.5,False
O226455,C100748,Bengaluru,R1069,Chennai,Desserts,2025-02-18 22:27:00,124.55,36.2,4.2,False
O217526,C101968,Bengaluru,R1133,Bengaluru,Continental,2025-02-18 22:31:00,806.96,28.0,4.5,False
O207742,C100313,Hyderabad,R1007,Hyderabad,Fast Food,2025-02-18 22:34:00,225.6,40.6,4.9,False
O227224,C100474,Chennai,R1178,Chennai,Continental,2025-02-18 22:35:00,459.78,41.7,4.4,False
O205766,C101148,Mumbai,R1093,Delhi NCR,Desserts,2025-02-18 22:39:00,169.9,25.6,4.7,False
O220437,C101322,Delhi NCR,R1077,Mumbai,Fast Food,2025-02-18 22:40:00,285.28,48.1,3.8,False
O227488,C101148,Mumbai,R1164,Mumbai,Chinese,2025-02-18 22:43:00,359.41,45.2,4.5,False
O206519,C100220,Bengaluru,R1068,Mumbai,Continental,2025-02-18 22:48:00,470.27,38.9,3.6,False
O223458,C102363,Pune,R1110,Bengaluru,North Indian,2025-02-18 22:54:00,391.56,17.2,4.5,False
O212059,C102023,Mumbai,R1020,Delhi NCR,Fast Food,2025-02-18 22:59:00,222.15,32.6,4.6,False
O211992,C100656,Bengaluru,R1010,Mumbai,North Indian,2025-02-18 23:53:00,489.69,34.4,4.6,False
O208430,C100094,Mumbai,R1038,Pune,Fast Food,2025-02-19 00:00:00,220.96,20.0,5.0,False
O201548,C101513,Bengaluru,R1139,Chennai,South Indian,2025-02-19 00:00:00,267.84,35.4,5.0,False
O216037,C100133,Delhi NCR,R1125,Delhi NCR,Continental,2025-02-19 00:00:00,346.96,14.5,3.6,False
O227867,C100133,Delhi NCR,R1078,Bengaluru,Fast Food,2025-02-19 00:00:00,240.34,27.4,4.2,False
O216027,C101346,Pune,R1123,Mumbai,Fast Food,2025-02-19 00:00:00,302.15,26.2,4.4,False
O219305,C100101,Delhi NCR,R1171,Mumbai,Desserts,2025-02-19 00:00:00,194.02,13.6,4.2,False
O219869,C102360,Bengaluru,R1103,Delhi NCR,North Indian,2025-02-19 00:00:00,419.7,36.3,4.6,False
O227173,C102363,Pune,R1043,Chennai,South Indian,2025-02-19 00:00:00,320.21,26.4,4.3,False
O203719,C100133,Delhi NCR,R1155,Bengaluru,North Indian,2025-02-19 00:00:00,234.76,28.5,3.4,False
O217321,C100094,Mumbai,R1028,Delhi NCR,North Indian,2025-02-19 00:00:00,323.1,29.1,4.0,False
O219925,C100863,Bengaluru,R1104,Chennai,Fast Food,2025-02-19 00:00:00,239.98,25.9,4.4,False
O202571,C102363,Pune,R1034,Chennai,Biryani,2025-02-19 00:00:00,430.52,40.5,4.2,False
O204228,C101901,Hyderabad,R1043,Chennai,South Indian,2025-02-19 00:00:00,292.97,27.2,4.5,False
O212620,C102360,Bengaluru,R1170,Pune,Chinese,2025-02-19 00:00:00,225.32,18.9,4.6,False
O208812,C101777,Delhi NCR,R1050,Chennai,Biryani,2025-02-19 00:00:00,448.51,33.8,5.0,False
O208804,C100133,Delhi NCR,R1162,Pune,North Indian,2025-02-19 00:00:00,491.91,14.3,4.5,False
O211147,C100133,Delhi NCR,R1030,Delhi NCR,Fast Food,2025-02-19 00:00:00,275.94,37.4,3.8,False
O215754,C101901,Hyderabad,R1025,Hyderabad,North Indian,2025-02-19 00:00:00,435.98,19.7,4.7,False
O219256,C101156,Pune,R1064,Bengaluru,North Indian,2025-02-19 00:00:00,491.51,18.3,4.0,False
O229171,C102360,Bengaluru,R1075,Pune,Fast Food,2025-02-19 00:00:00,290.15,25.5,4.6,False
O229277,C102344,Chennai,R1103,Delhi NCR,North Indian,2025-02-19 00:00:00,454.57,28.6,4.2,False
O226810,C100587,Chennai,R1157,Hyderabad,Fast Food,2025-02-19 00:00:00,161.58,19.4,4.6,False
O229159,C101156,Pune,R1166,Bengaluru,Fast Food,2025-02-19 00:00:00,142.13,30.1,4.3,False
O229551,C101933,Delhi NCR,R1016,Bengaluru,Biryani,2025-02-19 00:00:00,299.36,42.0,4.1,False
O208666,C101534,Delhi NCR,R1167,Mumbai,North Indian,2025-02-19 00:00:00,455.98,15.0,4.2,False
O223670,C101779,Pune,R1137,Pune,North Indian,2025-02-19 00:00:00,648.09,27.8,3.9,False
O207610,C100902,Chennai,R1124,Bengaluru,Biryani,2025-02-19 00:00:00,438.97,23.4,4.1,False
O229085,C100201,Hyderabad,R1079,Mumbai,North Indian,2025-02-19 00:00:00,333.39,23.2,4.4,False
O229073,C100060,Mumbai,R1173,Bengaluru,North Indian,2025-02-19 00:00:00,524.84,23.6,4.7,False
O209467,C100159,Hyderabad,R1072,Mumbai,Desserts,2025-02-19 00:00:00,280.65,40.2,4.5,False
O222822,C102422,Pune,R1027,Delhi NCR,Fast Food,2025-02-19 00:00:00,225.83,25.4,4.4,False
O200388,C100348,Mumbai,R1059,Bengaluru,North Indian,2025-02-19 00:00:00,256.43,41.3,4.4,False
O216043,C101346,Pune,R1132,Mumbai,North Indian,2025-02-19 00:00:00,346.9,23.5,5.0,False
O207133,C102363,Pune,R1172,Delhi NCR,Fast Food,2025-02-19 00:00:00,273.49,22.0,3.6,False
O223258,C100219,Delhi NCR,R1116,Hyderabad,Biryani,2025-02-19 00:00:00,667.64,42.0,3.9,False
O229483,C102466,Chennai,R1058,Mumbai,Fast Food,2025-02-19 00:00:00,309.65,47.7,4.3,False
O209721,C100384,Bengaluru,R1101,Pune,South Indian,2025-02-19 00:00:00,228.61,19.9,4.1,False
O226632,C100744,Delhi NCR,R1146,Delhi NCR,Fast Food,2025-02-19 00:00:00,222.02,41.5,4.4,False
O214985,C100103,Bengaluru,R1142,Delhi NCR,Fast Food,2025-02-19 00:00:00,210.2,17.9,3.8,False
O202419,C100103,Bengaluru,R1136,Delhi NCR,Chinese,2025-02-19 00:00:00,321.99,45.7,4.1,False
O214754,C100201,Hyderabad,R1060,Bengaluru,Continental,2025-02-19 00:00:00,663.55,43.0,4.1,False
O226592,C101777,Delhi NCR,R1016,Bengaluru,Biryani,2025-02-19 00:00:00,396.42,30.1,4.0,False
O203377,C100898,Delhi NCR,R1162,Pune,North Indian,2025-02-19 00:00:00,160.99,14.9,3.6,False
O211626,C101156,Pune,R1018,Delhi NCR,Desserts,2025-02-19 00:00:00,207.97,41.8,4.1,False
O221821,C102360,Bengaluru,R1054,Delhi NCR,North Indian,2025-02-19 00:00:00,418.52,34.2,3.7,False
O221804,C101534,Delhi NCR,R1074,Pune,North Indian,2025-02-19 00:00:00,395.6,25.8,4.4,False
O202716,C100094,Mumbai,R1102,Bengaluru,South Indian,2025-02-19 00:00:00,180.2,21.5,4.2,False
O207307,C100898,Delhi NCR,R1044,Bengaluru,South Indian,2025-02-19 00:00:00,271.23,44.6,4.8,False
O200659,C100348,Mumbai,R1001,Chennai,North Indian,2025-02-19 00:00:00,466.04,16.9,4.3,False
O208411,C101901,Hyderabad,R1077,Mumbai,Fast Food,2025-02-19 00:00:00,289.4,35.4,4.1,False
O221339,C100060,Mumbai,R1100,Mumbai,Desserts,2025-02-19 00:00:00,276.53,17.8,4.5,False
O228764,C100101,Delhi NCR,R1120,Hyderabad,North Indian,2025-02-19 00:00:00,513.15,23.7,4.8,False
O217648,C100836,Pune,R1149,Bengaluru,South Indian,2025-02-19 00:00:00,232.86,15.6,4.5,False
O205398,C100744,Delhi NCR,R1056,Mumbai,South Indian,2025-02-19 00:00:00,308.91,30.0,4.6,False
O222340,C101513,Bengaluru,R1037,Mumbai,Biryani,2025-02-19 00:00:00,356.31,29.5,5.0,False
O228736,C100685,Mumbai,R1148,Mumbai,Chinese,2025-02-19 00:00:00,295.87,29.8,4.1,False
O213888,C101877,Hyderabad,R1140,Chennai,Fast Food,2025-02-19 08:47:00,212.37,27.1,5.0,False
O223561,C102084,Chennai,R1014,Mumbai,South Indian,2025-02-19 09:00:00,169.56,39.8,4.2,False
O223154,C101213,Hyderabad,R1043,Chennai,South Indian,2025-02-19 09:25:00,284.01,25.6,4.0,False
O226368,C100653,Delhi NCR,R1133,Bengaluru,Continental,2025-02-19 09:49:00,478.58,38.3,5.0,False
O227218,C101685,Mumbai,R1121,Chennai,Fast Food,2025-02-19 09:55:00,222.2,32.1,3.8,False
O206716,C101148,Mumbai,R1179,Mumbai,Fast Food,2025-02-19 10:54:00,259.17,34.0,4.6,False
O203849,C102229,Bengaluru,R1165,Hyderabad,Fast Food,2025-02-19 11:29:00,203.25,16.2,4.1,False
O223899,C102223,Bengaluru,R1064,Bengaluru,North Indian,2025-02-19 12:01:00,366.19,25.8,4.1,False
O202657,C100793,Pune,R1145,Mumbai,Biryani,2025-02-19 12:13:00,478.89,55.3,4.0,False
O216753,C101803,Mumbai,R1033,Chennai,South Indian,2025-02-19 12:16:00,261.85,31.7,4.1,False
O227420,C102212,Pune,R1149,Bengaluru,South Indian,2025-02-19 12:21:00,362.0,37.9,5.0,False
O206448,C101566,Bengaluru,R1154,Chennai,North Indian,2025-02-19 12:22:00,346.57,35.5,4.3,False
O208197,C100293,Delhi NCR,R1014,Mumbai,South Indian,2025-02-19 12:23:00,252.36,50.4,4.4,False
O223117,C100700,Mumbai,R1158,Bengaluru,Chinese,2025-02-19 12:29:00,375.72,37.5,4.2,False
O204425,C101301,Hyderabad,R1085,Bengaluru,Biryani,2025-02-19 12:29:00,374.82,31.5,4.2,False
O225441,C100435,Delhi NCR,R1084,Bengaluru,Desserts,2025-02-19 13:05:00,218.67,25.6,3.7,False
O219822,C101148,Mumbai,R1139,Chennai,South Indian,2025-02-19 13:05:00,304.03,39.7,3.6,False
O215249,C102491,Pune,R1107,Pune,Fast Food,2025-02-19 13:06:00,250.43,31.6,4.0,False
O216131,C101088,Chennai,R1092,Hyderabad,Desserts,2025-02-19 13:08:00,274.99,40.0,5.0,False
O227745,C102109,Mumbai,R1121,Chennai,Fast Food,2025-02-19 13:11:00,295.28,29.8,3.9,False
O218660,C100737,Bengaluru,R1172,Delhi NCR,Fast Food,2025-02-19 13:15:00,162.45,28.7,4.6,False
O224388,C101582,Pune,R1003,Delhi NCR,Desserts,2025-02-19 13:23:00,225.94,38.7,4.8,False
O209838,C100922,Pune,R1044,Bengaluru,South Indian,2025-02-19 13:29:00,197.55,34.3,4.4,False
O219939,C101762,Pune,R1095,Delhi NCR,Chinese,2025-02-19 13:30:00,532.82,43.7,4.3,False
O203193,C100220,Bengaluru,R1130,Bengaluru,Chinese,2025-02-19 13:30:00,272.73,34.4,4.2,False
O229839,C101301,Hyderabad,R1133,Bengaluru,Continental,2025-02-19 13:41:00,688.39,31.9,3.5,False
O223163,C100460,Bengaluru,R1016,Bengaluru,Biryani,2025-02-19 13:45:00,373.91,42.4,4.3,False
O221116,C101175,Chennai,R1148,Mumbai,Chinese,2025-02-19 13:47:00,190.88,42.0,4.0,False
O227202,C100745,Hyderabad,R1127,Hyderabad,South Indian,2025-02-19 13:51:00,252.8,31.5,4.6,False
O212535,C102007,Bengaluru,R1066,Mumbai,Chinese,2025-02-19 13:54:00,369.06,44.4,4.2,False
O208204,C100412,Chennai,R1089,Delhi NCR,South Indian,2025-02-19 14:04:00,298.95,38.9,3.8,False
O213212,C100808,Delhi NCR,R1035,Hyderabad,South Indian,2025-02-19 14:05:00,191.23,28.8,3.5,False
O201559,C101891,Hyderabad,R1016,Bengaluru,Biryani,2025-02-19 14:12:00,351.85,51.1,4.3,False
O215337,C100908,Bengaluru,R1024,Delhi NCR,Fast Food,2025-02-19 14:15:00,215.81,34.1,4.1,False
O208435,C101148,Mumbai,R1082,Bengaluru,North Indian,2025-02-19 14:34:00,534.56,28.1,4.4,False
O220515,C100188,Pune,R1140,Chennai,Fast Food,2025-02-19 14:37:00,274.32,21.8,4.9,False
O202295,C100306,Bengaluru,R1019,Bengaluru,Biryani,2025-02-19 14:43:00,366.79,44.0,4.7,False
O216718,C102484,Mumbai,R1152,Mumbai,North Indian,2025-02-19 14:44:00,268.28,63.0,4.3,False
O208558,C101739,Mumbai,R1051,Hyderabad,Chinese,2025-02-19 14:54:00,354.64,28.6,5.0,False
O211398,C102424,Bengaluru,R1106,Bengaluru,Chinese,2025-02-19 15:14:00,441.39,37.9,4.3,False
O204816,C100970,Bengaluru,R1108,Bengaluru,South Indian,2025-02-19 16:43:00,226.34,29.3,4.0,False
O225841,C100856,Chennai,R1008,Delhi NCR,Chinese,2025-02-19 16:52:00,461.14,35.1,4.3,False
O209000,C101825,Bengaluru,R1128,Mumbai,Biryani,2025-02-19 17:30:00,374.85,52.2,3.9,False
O216701,C101338,Bengaluru,R1132,Mumbai,North Indian,2025-02-19 18:00:00,433.77,42.8,3.8,False
O209395,C101626,Chennai,R1170,Pune,Chinese,2025-02-19 19:08:00,351.6,29.5,4.6,False
O202017,C102023,Mumbai,R1020,Delhi NCR,Fast Food,2025-02-19 19:16:00,167.57,37.2,4.4,False
O202765,C100653,Delhi NCR,R1166,Bengaluru,Fast Food,2025-02-19 19:16:00,188.64,23.3,4.2,False
O221185,C101566,Bengaluru,R1122,Bengaluru,Fast Food,2025-02-19 19:37:00,140.02,31.3,4.2,False
O204195,C100557,Delhi NCR,R1109,Mumbai,Fast Food,2025-02-19 19:39:00,289.15,43.0,4.4,False
O227267,C101129,Bengaluru,R1108,Bengaluru,South Indian,2025-02-19 19:43:00,292.73,44.5,3.4,False
O219719,C100362,Pune,R1059,Bengaluru,North Indian,2025-02-19 19:45:00,404.92,48.1,4.0,False
O227820,C100255,Delhi NCR,R1154,Chennai,North Indian,2025-02-19 19:48:00,547.98,41.2,4.6,False
O221022,C102363,Pune,R1139,Chennai,South Indian,2025-02-19 19:53:00,224.74,37.7,4.0,False
O209017,C100716,Mumbai,R1004,Mumbai,South Indian,2025-02-19 20:02:00,183.81,40.9,4.0,False
O212636,C100670,Delhi NCR,R1105,Bengaluru,North Indian,2025-02-19 20:09:00,360.67,41.7,4.6,False
O223114,C101634,Hyderabad,R1118,Chennai,Fast Food,2025-02-19 20:09:00,243.8,25.1,4.6,False
O220198,C101678,Delhi NCR,R1089,Delhi NCR,South Indian,2025-02-19 20:16:00,217.24,33.7,4.3,False
O229274,C101501,Mumbai,R1035,Hyderabad,South Indian,2025-02-19 20:33:00,298.45,33.9,4.0,False
O217435,C100478,Chennai,R1028,Delhi NCR,North Indian,2025-02-19 20:39:00,404.79,17.1,4.1,False
O209338,C100700,Mumbai,R1172,Delhi NCR,Fast Food,2025-02-19 20:40:00,168.83,25.1,4.0,False
O209155,C100363,Mumbai,R1157,Hyderabad,Fast Food,2025-02-19 20:43:00,323.72,35.1,4.5,False
O224376,C101168,Bengaluru,R1068,Mumbai,Continental,2025-02-19 20:49:00,700.31,49.9,4.3,False
O204729,C100546,Mumbai,R1039,Delhi NCR,Biryani,2025-02-19 20:52:00,365.19,48.7,3.8,False
O228750,C100971,Bengaluru,R1157,Hyderabad,Fast Food,2025-02-19 20:56:00,99.0,34.5,4.1,False
O215902,C100064,Bengaluru,R1014,Mumbai,South Indian,2025-02-19 21:01:00,344.18,45.7,4.3,False
O205068,C100629,Mumbai,R1169,Delhi NCR,Fast Food,2025-02-19 21:04:00,118.25,32.5,4.3,False
O208669,C100678,Mumbai,R1117,Mumbai,North Indian,2025-02-19 21:05:00,341.97,55.9,4.4,False
O227876,C101501,Mumbai,R1072,Mumbai,Desserts,2025-02-19 21:06:00,164.57,18.5,3.6,False
O220991,C101988,Bengaluru,R1044,Bengaluru,South Indian,2025-02-19 21:15:00,226.71,33.1,4.5,False
O227321,C100912,Bengaluru,R1078,Bengaluru,Fast Food,2025-02-19 21:16:00,321.53,26.1,4.2,False
O215676,C101575,Chennai,R1010,Mumbai,North Indian,2025-02-19 21:17:00,325.8,43.0,4.8,False
O202075,C101138,Hyderabad,R1042,Mumbai,North Indian,2025-02-19 21:19:00,459.14,25.1,3.8,False
O222066,C100487,Mumbai,R1096,Delhi NCR,Biryani,2025-02-19 21:22:00,491.5,44.2,4.6,False
O226708,C102090,Delhi NCR,R1174,Pune,North Indian,2025-02-19 21:25:00,524.47,26.4,4.7,False
O221807,C100243,Chennai,R1171,Mumbai,Desserts,2025-02-19 21:32:00,182.18,28.8,4.8,False
O225696,C101180,Mumbai,R1089,Delhi NCR,South Indian,2025-02-19 21:39:00,266.78,37.7,4.4,False
O219032,C101028,Chennai,R1040,Mumbai,Fast Food,2025-02-19 21:40:00,255.92,48.5,4.5,False
O221014,C100852,Mumbai,R1168,Mumbai,South Indian,2025-02-19 21:41:00,279.61,47.2,3.8,False
O220653,C101901,Hyderabad,R1068,Mumbai,Continental,2025-02-19 21:48:00,663.11,32.4,5.0,False
O212758,C102090,Delhi NCR,R1028,Delhi NCR,North Indian,2025-02-19 21:54:00,214.65,45.8,4.2,False
O202140,C101685,Mumbai,R1091,Pune,Biryani,2025-02-19 21:57:00,213.71,42.2,4.3,False
O226366,C101556,Pune,R1143,Bengaluru,South Indian,2025-02-19 21:58:00,376.35,33.7,3.6,False
O201654,C102118,Bengaluru,R1129,Delhi NCR,South Indian,2025-02-19 22:06:00,287.67,42.3,4.3,False
O211560,C102090,Delhi NCR,R1165,Hyderabad,Fast Food,2025-02-19 22:06:00,115.88,22.7,3.8,False
O219972,C100592,Mumbai,R1171,Mumbai,Desserts,2025-02-19 22:06:00,99.0,45.9,4.2,False
O200757,C101251,Pune,R1080,Hyderabad,Fast Food,2025-02-19 22:12:00,314.95,35.1,5.0,False
O202493,C102216,Pune,R1153,Delhi NCR,North Indian,2025-02-19 22:13:00,367.85,43.2,3.9,False
O202175,C100201,Hyderabad,R1125,Delhi NCR,Continental,2025-02-19 22:16:00,497.65,32.4,3.9,False
O214616,C100782,Mumbai,R1099,Mumbai,Biryani,2025-02-19 22:17:00,422.08,42.9,4.4,False
O223144,C101175,Chennai,R1011,Chennai,Desserts,2025-02-19 22:19:00,280.71,38.6,4.2,False
O208113,C101148,Mumbai,R1119,Delhi NCR,North Indian,2025-02-19 22:20:00,496.69,45.6,3.6,False
O200689,C101118,Hyderabad,R1121,Chennai,Fast Food,2025-02-19 22:23:00,271.94,34.7,3.9,False
O220555,C100660,Pune,R1112,Chennai,Biryani,2025-02-19 22:31:00,468.01,34.6,4.0,False
O204083,C101329,Mumbai,R1027,Delhi NCR,Fast Food,2025-02-19 22:31:00,247.55,48.9,4.1,False
O222790,C101988,Bengaluru,R1021,Mumbai,North Indian,2025-02-19 22:31:00,251.61,26.4,4.4,False
O205540,C101001,Pune,R1154,Chennai,North Indian,2025-02-19 22:36:00,416.33,40.8,4.9,False
O203778,C101234,Chennai,R1062,Hyderabad,Desserts,2025-02-19 22:43:00,191.18,26.3,4.7,False
O213557,C101614,Mumbai,R1077,Mumbai,Fast Food,2025-02-19 23:03:00,340.29,34.6,4.6,False
O207184,C100717,Hyderabad,R1143,Bengaluru,South Indian,2025-02-19 23:09:00,228.27,40.1,4.3,False
O209249,C101502,Mumbai,R1058,Mumbai,Fast Food,2025-02-19 23:45:00,199.1,26.9,4.4,False
O204193,C101450,Mumbai,R1060,Bengaluru,Continental,2025-02-20 00:00:00,517.8,15.9,4.6,False
O203000,C101513,Bengaluru,R1079,Mumbai,North Indian,2025-02-20 00:00:00,369.51,44.5,3.8,False
O225953,C100201,Hyderabad,R1147,Delhi NCR,Fast Food,2025-02-20 00:00:00,320.97,31.6,3.9,False
O200651,C101599,Chennai,R1107,Pune,Fast Food,2025-02-20 00:00:00,221.19,13.6,4.1,False
O211152,C100355,Bengaluru,R1131,Bengaluru,North Indian,2025-02-20 00:00:00,358.7,35.4,4.5,False
O229378,C100103,Bengaluru,R1042,Mumbai,North Indian,2025-02-20 00:00:00,482.72,40.9,4.3,False
O214842,C101536,Delhi NCR,R1102,Bengaluru,South Indian,2025-02-20 00:00:00,312.58,26.9,4.4,False
O213822,C100002,Pune,R1043,Chennai,South Indian,2025-02-20 00:00:00,218.66,23.5,3.6,False
O204885,C102318,Pune,R1165,Hyderabad,Fast Food,2025-02-20 00:00:00,267.34,15.2,3.7,False
O218460,C100103,Bengaluru,R1076,Hyderabad,Continental,2025-02-20 00:00:00,580.71,30.3,5.0,False
O224757,C102126,Chennai,R1136,Delhi NCR,Chinese,2025-02-20 00:00:00,252.41,61.1,2.8,False
O223370,C101450,Mumbai,R1012,Hyderabad,Desserts,2025-02-20 00:00:00,186.97,23.5,4.1,False
O206500,C100863,Bengaluru,R1046,Bengaluru,Continental,2025-02-20 00:00:00,447.14,40.8,4.5,False
O217105,C100201,Hyderabad,R1068,Mumbai,Continental,2025-02-20 00:00:00,259.12,44.7,4.4,False
O210071,C100201,Hyderabad,R1054,Delhi NCR,North Indian,2025-02-20 00:00:00,350.9,18.8,4.8,False
O208717,C100103,Bengaluru,R1060,Bengaluru,Continental,2025-02-20 00:00:00,611.09,30.9,3.7,False
O228223,C102456,Mumbai,R1047,Delhi NCR,Chinese,2025-02-20 00:00:00,449.97,27.2,4.2,False
O226776,C102344,Chennai,R1026,Mumbai,North Indian,2025-02-20 00:00:00,502.34,36.0,4.0,False
O215833,C100133,Delhi NCR,R1174,Pune,North Indian,2025-02-20 00:00:00,462.43,29.8,3.8,False
O200222,C101933,Delhi NCR,R1099,Mumbai,Biryani,2025-02-20 00:00:00,339.16,20.3,4.8,False
O220275,C100489,Bengaluru,R1017,Delhi NCR,Desserts,2025-02-20 00:00:00,116.18,38.1,4.7,False
O210544,C101901,Hyderabad,R1051,Hyderabad,Chinese,2025-02-20 00:00:00,358.06,22.5,4.1,False
O206516,C100744,Delhi NCR,R1037,Mumbai,Biryani,2025-02-20 00:00:00,502.78,39.6,4.2,False
O220234,C101513,Bengaluru,R1064,Bengaluru,North Indian,2025-02-20 00:00:00,340.75,25.4,4.6,False
O202441,C100902,Chennai,R1073,Hyderabad,South Indian,2025-02-20 00:00:00,322.26,12.9,4.5,False
O216542,C100355,Bengaluru,R1014,Mumbai,South Indian,2025-02-20 00:00:00,281.85,34.7,4.2,False
O228442,C101156,Pune,R1031,Mumbai,Fast Food,2025-02-20 00:00:00,244.73,47.7,4.3,False
O202509,C100355,Bengaluru,R1130,Bengaluru,Chinese,2025-02-20 00:00:00,99.0,35.4,3.9,False
O222194,C101901,Hyderabad,R1116,Hyderabad,Biryani,2025-02-20 00:00:00,297.18,31.6,4.9,False
O207802,C101901,Hyderabad,R1171,Mumbai,Desserts,2025-02-20 00:00:00,230.76,41.3,4.6,False
O204072,C101212,Delhi NCR,R1012,Hyderabad,Desserts,2025-02-20 00:00:00,227.7,16.7,4.2,False
O208743,C102363,Pune,R1038,Pune,Fast Food,2025-02-20 00:00:00,312.47,30.1,4.5,False
O221844,C101777,Delhi NCR,R1003,Delhi NCR,Desserts,2025-02-20 00:00:00,180.75,12.0,4.5,False
O225388,C100970,Bengaluru,R1016,Bengaluru,Biryani,2025-02-20 00:00:00,365.96,19.9,4.7,False
O218696,C100355,Bengaluru,R1129,Delhi NCR,South Indian,2025-02-20 00:00:00,391.96,34.2,4.5,False
O217956,C102360,Bengaluru,R1167,Mumbai,North Indian,2025-02-20 00:00:00,469.41,41.0,4.1,False
O214798,C101901,Hyderabad,R1049,Mumbai,Fast Food,2025-02-20 00:00:00,288.01,21.7,4.2,False
O215370,C100103,Bengaluru,R1007,Hyderabad,Fast Food,2025-02-20 00:00:00,351.01,30.9,4.2,False
O209798,C101295,Mumbai,R1059,Bengaluru,North Indian,2025-02-20 00:00:00,583.78,39.9,3.9,False
O206449,C100133,Delhi NCR,R1081,Pune,Continental,2025-02-20 00:00:00,409.17,25.2,4.2,False
O212550,C101777,Delhi NCR,R1099,Mumbai,Biryani,2025-02-20 00:00:00,396.45,25.9,3.7,False
O229496,C101901,Hyderabad,R1153,Delhi NCR,North Indian,2025-02-20 00:00:00,528.22,39.3,4.4,False
O220081,C101120,Bengaluru,R1162,Pune,North Indian,2025-02-20 00:00:00,314.4,27.5,4.6,False
O215049,C100363,Mumbai,R1049,Mumbai,Fast Food,2025-02-20 00:00:00,161.54,17.4,4.1,False
O223271,C101945,Chennai,R1081,Pune,Continental,2025-02-20 00:00:00,482.46,24.7,4.0,False
O220103,C100664,Delhi NCR,R1014,Mumbai,South Indian,2025-02-20 00:00:00,350.29,39.6,4.6,False
O217776,C100626,Hyderabad,R1044,Bengaluru,South Indian,2025-02-20 00:00:00,233.88,40.7,3.7,False
O217539,C101130,Hyderabad,R1017,Delhi NCR,Desserts,2025-02-20 00:00:00,239.02,23.6,3.5,False
O225992,C101901,Hyderabad,R1134,Chennai,Biryani,2025-02-20 00:00:00,332.05,36.9,4.2,False
O205101,C100349,Pune,R1176,Pune,North Indian,2025-02-20 00:00:00,415.47,29.0,3.9,False
O223412,C101777,Delhi NCR,R1023,Bengaluru,Desserts,2025-02-20 00:00:00,267.63,25.6,3.8,False
O225802,C100133,Delhi NCR,R1086,Pune,Fast Food,2025-02-20 00:00:00,268.97,18.9,3.8,False
O209916,C101022,Pune,R1091,Pune,Biryani,2025-02-20 00:00:00,458.83,21.1,4.2,False
O204986,C100324,Mumbai,R1147,Delhi NCR,Fast Food,2025-02-20 00:00:00,301.8,12.0,4.3,False
O206551,C101901,Hyderabad,R1010,Mumbai,North Indian,2025-02-20 00:00:00,395.73,26.2,4.1,False
O203855,C101022,Pune,R1049,Mumbai,Fast Food,2025-02-20 00:00:00,118.62,27.7,3.7,False
O223017,C100133,Delhi NCR,R1164,Mumbai,Chinese,2025-02-20 00:00:00,287.25,42.0,4.3,False
O209106,C100259,Chennai,R1024,Delhi NCR,Fast Food,2025-02-20 00:00:00,292.14,55.2,3.2,False
O218922,C100863,Bengaluru,R1078,Bengaluru,Fast Food,2025-02-20 00:00:00,228.39,38.3,4.6,False
O221120,C100094,Mumbai,R1146,Delhi NCR,Fast Food,2025-02-20 00:00:00,278.46,22.2,4.4,False
O213821,C102122,Mumbai,R1027,Delhi NCR,Fast Food,2025-02-20 00:00:00,253.89,26.9,3.6,False
O220252,C102363,Pune,R1063,Bengaluru,South Indian,2025-02-20 00:00:00,342.22,21.2,4.7,False
